CUSEC,vivienda turistica,plazas,plazas por vivienda turistica,Porcentaje vivienda turistica,PERIODO,PROV,MUN_LITERAL
2523401002,15,120,8.0,1.6759777,2025M11,25,Tremp
2523801001,6,51,8.5,2.0338984,2025M11,25,Vallbona de les Monges
2523901001,10,72,7.2,1.5128593,2025M11,25,"Valls de Valira, Les"
2524001001,2,20,10.0,0.21621622,2025M11,25,Vallfogona de Balaguer
2524201001,2,16,8.0,0.31152648,2025M11,25,Verdú
2524301003,61,363,5.9508195,3.767758,2025M11,25,Vielha e Mijaran
2524301002,131,830,6.335878,5.2673903,2025M11,25,Vielha e Mijaran
2524301001,43,266,6.1860466,3.5655057,2025M11,25,Vielha e Mijaran
2524401001,0,0,0.0,0.0,2025M11,25,Vilagrassa
2524501001,17,77,4.529412,2.9616725,2025M11,25,Vilaller
2524701001,5,21,4.2,2.9940119,2025M11,25,Vilamòs
2524801001,1,6,6.0,0.18050541,2025M11,25,Vilanova de Bellpuig
2524901001,1,17,17.0,0.78125,2025M11,25,Vilanova de l'Aguda
2525001001,7,58,8.285714,1.3565892,2025M11,25,Vilanova de Meià
2525101001,0,0,0.0,0.0,2025M11,25,Vilanova de Segrià
2525201001,8,33,4.125,2.346041,2025M11,25,Vila-sana
2525301001,6,40,6.6666665,2.5104601,2025M11,25,"Vilosell, El"
2525401001,1,6,6.0,0.17421603,2025M11,25,Vilanova de la Barca
2525501001,4,32,8.0,1.0498688,2025M11,25,Vinaixa
2590101001,10,57,5.7,1.8181819,2025M11,25,Vall de Cardós
2590201001,5,37,7.4,0.95238096,2025M11,25,Sant Martí de Riucorb
2590301001,17,114,6.7058825,3.926097,2025M11,25,"Guingueta d'Àneu, La"
2590401001,11,74,6.7272725,6.395349,2025M11,25,Castell de Mur
2590501001,2,20,10.0,0.63492066,2025M11,25,Ribera d'Ondara
2590601001,8,53,6.625,2.768166,2025M11,25,"Valls d'Aguilar, Les"
2590701001,2,5,2.5,0.45351472,2025M11,25,Torrefeta i Florejacs
2590801001,5,22,4.4,1.7123288,2025M11,25,Fígols i Alinyà
2590901001,2,19,9.5,0.88495576,2025M11,25,"Vansa i Fórnols, La"
2591001001,0,0,0.0,0.0,2025M11,25,Josa i Tuixén
2591101001,8,56,7.0,2.0725389,2025M11,25,"Plans de Sió, Els"
2591201001,0,0,0.0,0.0,2025M11,25,Gimenells i el Pla de la Font
2591301001,2,16,8.0,1.6129032,2025M11,25,Riu de Cerdanya
4300101001,6,46,7.6666665,0.6849315,2025M11,43,Aiguamúrcia
4300201001,8,48,6.0,0.5044136,2025M11,43,Albinyana
4300301001,7,64,9.142858,2.5735295,2025M11,43,"Albiol, L'"
4300402002,4,19,4.75,1.010101,2025M11,43,Alcanar
4300402001,6,47,7.8333335,0.9836066,2025M11,43,Alcanar
4300401004,0,0,0.0,0.0,2025M11,43,Alcanar
4300401003,180,1161,6.45,3.4951456,2025M11,43,Alcanar
4300401002,3,39,13.0,0.3968254,2025M11,43,Alcanar
4300401001,8,54,6.75,0.921659,2025M11,43,Alcanar
4300502001,11,98,8.909091,0.7222587,2025M11,43,Alcover
4300501001,1,7,7.0,0.08264463,2025M11,43,Alcover
4300601001,8,38,4.75,1.24805,2025M11,43,Aldover
4300701001,5,38,7.6,0.75757575,2025M11,43,"Aleixar, L'"
4300801001,9,49,5.4444447,1.9067796,2025M11,43,Alfara de Carles
4300901001,13,117,9.0,1.0466989,2025M11,43,Alforja
4301001001,0,0,0.0,0.0,2025M11,43,Alió
4301101001,8,79,9.875,1.263823,2025M11,43,Almoster
4301201003,6,29,4.8333335,0.5042017,2025M11,43,Altafulla
4301201002,70,388,5.542857,2.537151,2025M11,43,Altafulla
4301201001,14,72,5.142857,1.5521064,2025M11,43,Altafulla
4301301003,705,5225,7.4113474,12.3338,2025M11,43,"Ametlla de Mar, L'"
4301301002,52,234,4.5,5.093046,2025M11,43,"Ametlla de Mar, L'"
4301301001,66,315,4.7727275,4.260813,2025M11,43,"Ametlla de Mar, L'"
4301404006,3,14,4.6666665,0.19788918,2025M11,43,Amposta
4301404005,2,9,4.5,0.18083182,2025M11,43,Amposta
4301404004,1,2,2.0,0.06775068,2025M11,43,Amposta
4301404003,5,19,3.8,0.41841003,2025M11,43,Amposta
4301404002,2,5,2.5,0.2522068,2025M11,43,Amposta
4301404001,0,0,0.0,0.0,2025M11,43,Amposta
4301403002,3,15,5.0,0.2851711,2025M11,43,Amposta
4301403001,2,11,5.5,0.34542313,2025M11,43,Amposta
4301402002,0,0,0.0,0.0,2025M11,43,Amposta
4301402001,4,21,5.25,0.7677543,2025M11,43,Amposta
4301401002,115,717,6.2347827,6.760729,2025M11,43,Amposta
4301401001,3,11,3.6666667,0.5328597,2025M11,43,Amposta
4301501001,8,43,5.375,6.8965516,2025M11,43,Arbolí
4301601002,4,18,4.5,0.5502063,2025M11,43,"Arboç, L'"
4301601001,3,27,9.0,0.17605634,2025M11,43,"Arboç, L'"
4301701001,0,0,0.0,0.0,2025M11,43,"Argentera, L'"
4301801001,15,82,5.4666667,2.9761906,2025M11,43,Arnes
4301901001,1,2,2.0,0.10764263,2025M11,43,Ascó
4302001002,4,21,5.25,0.5457026,2025M11,43,Banyeres del Penedès
4302001001,4,47,11.75,0.4494382,2025M11,43,Banyeres del Penedès
4302101001,4,22,5.5,0.9049774,2025M11,43,Barberà de la Conca
4302201002,5,23,4.6,0.85470086,2025M11,43,Batea
4302201001,2,7,3.5,0.38387716,2025M11,43,Batea
4302301001,1,5,5.0,0.30769232,2025M11,43,Bellmunt del Priorat
4302401001,7,41,5.857143,0.52122116,2025M11,43,Bellvei
4302501001,13,80,6.1538463,2.5742574,2025M11,43,Benifallet
4302601001,9,61,6.7777777,1.3782542,2025M11,43,Benissanet
4302701001,7,28,4.0,3.5714285,2025M11,43,"Bisbal de Falset, La"
4302801002,4,22,5.5,0.22209883,2025M11,43,"Bisbal del Penedès, La"
4302801001,8,59,7.375,0.6944444,2025M11,43,"Bisbal del Penedès, La"
4302901001,0,0,0.0,0.0,2025M11,43,Blancafort
4303001001,6,55,9.166667,1.0362694,2025M11,43,Bonastre
4303101001,5,24,4.8,0.44722718,2025M11,43,"Borges del Camp, Les"
4303201001,11,84,7.6363635,2.3109243,2025M11,43,Bot
4303301001,7,41,5.857143,1.1864407,2025M11,43,Botarell
4303401001,0,0,0.0,0.0,2025M11,43,Bràfim
4303501001,2,12,6.0,0.8583691,2025M11,43,Cabacés
4303601001,7,60,8.571428,0.7246377,2025M11,43,Cabra del Camp
4303704001,8,65,8.125,0.89186174,2025M11,43,Calafell
4303703004,103,535,5.194175,1.5407629,2025M11,43,Calafell
4303703003,29,124,4.275862,1.2083334,2025M11,43,Calafell
4303703002,35,254,7.257143,1.7948718,2025M11,43,Calafell
4303703001,18,108,6.0,0.9478673,2025M11,43,Calafell
4303702003,40,234,5.85,2.0491803,2025M11,43,Calafell
4303702002,111,716,6.4504504,2.5605536,2025M11,43,Calafell
4303702001,72,344,4.7777777,2.9788995,2025M11,43,Calafell
4303701003,19,111,5.8421054,1.2632979,2025M11,43,Calafell
4303701002,12,99,8.25,0.7067138,2025M11,43,Calafell
4303701001,11,64,5.818182,0.8,2025M11,43,Calafell
4303802010,113,694,6.141593,3.525741,2025M11,43,Cambrils
4303802009,17,108,6.352941,1.2696042,2025M11,43,Cambrils
4303802008,6,31,5.1666665,0.794702,2025M11,43,Cambrils
4303802007,27,161,5.962963,1.7578125,2025M11,43,Cambrils
4303802006,300,1782,5.94,4.783163,2025M11,43,Cambrils
4303802005,131,710,5.4198475,3.580213,2025M11,43,Cambrils
4303802004,10,65,6.5,1.1820331,2025M11,43,Cambrils
4303802003,171,888,5.1929827,3.605313,2025M11,43,Cambrils
4303802002,40,217,5.425,2.9006526,2025M11,43,Cambrils
4303802001,102,600,5.882353,5.1961284,2025M11,43,Cambrils
4303801006,1,12,12.0,0.1285347,2025M11,43,Cambrils
4303801005,0,0,0.0,0.0,2025M11,43,Cambrils
4303801004,3,17,5.6666665,0.6122449,2025M11,43,Cambrils
4303801003,10,49,4.9,0.70372975,2025M11,43,Cambrils
4303801002,2,8,4.0,0.16611296,2025M11,43,Cambrils
4303801001,15,74,4.9333334,1.0302198,2025M11,43,Cambrils
4303901001,4,27,6.75,2.2222223,2025M11,43,Capafonts
4304001001,2,8,4.0,0.6756757,2025M11,43,Capçanes
4304101001,5,26,5.2,2.3255813,2025M11,43,Caseres
4304201002,3,22,7.3333335,0.3931848,2025M11,43,Castellvell del Camp
4304201001,0,0,0.0,0.0,2025M11,43,Castellvell del Camp
4304301002,3,29,9.666667,0.38510913,2025M11,43,"Catllar, El"
4304301001,14,101,7.214286,0.7194245,2025M11,43,"Catllar, El"
4304402002,1,6,6.0,0.22026432,2025M11,43,"Sénia, La"
4304402001,1,15,15.0,0.07570022,2025M11,43,"Sénia, La"
4304401001,4,30,7.5,0.3125,2025M11,43,"Sénia, La"
4304501001,3,20,6.6666665,2.542373,2025M11,43,Colldejou
4304601001,0,0,0.0,0.0,2025M11,43,Conesa
4304702001,4,26,6.5,0.2777778,2025M11,43,Constantí
4304701002,0,0,0.0,0.0,2025M11,43,Constantí
4304701001,1,4,4.0,0.09363296,2025M11,43,Constantí
4304801001,9,50,5.5555553,1.8218623,2025M11,43,Corbera d'Ebre
4304901001,48,245,5.1041665,5.7831326,2025M11,43,Cornudella de Montsant
4305001002,73,430,5.890411,2.903739,2025M11,43,Creixell
4305001001,43,278,6.4651165,2.801303,2025M11,43,Creixell
4305101005,31,209,6.7419353,1.1724659,2025M11,43,Cunit
4305101004,64,332,5.1875,1.6697104,2025M11,43,Cunit
4305101003,35,173,4.9428573,1.141925,2025M11,43,Cunit
4305101002,20,125,6.25,1.0887316,2025M11,43,Cunit
4305101001,25,157,6.28,1.5169903,2025M11,43,Cunit
4305201001,9,120,13.333333,1.0526316,2025M11,43,Xerta
4305301001,4,21,5.25,1.9230769,2025M11,43,Duesaigües
4305402001,4,27,6.75,0.36663613,2025M11,43,"Espluga de Francolí, L'"
4305401001,4,14,3.5,0.31421837,2025M11,43,"Espluga de Francolí, L'"
4305502001,8,41,5.125,0.7692308,2025M11,43,Falset
4305501001,7,26,3.7142856,1.0416666,2025M11,43,Falset
4305601001,2,24,12.0,0.31496063,2025M11,43,"Fatarella, La"
4305701001,1,6,6.0,1.754386,2025M11,43,"Febró, La"
4305801001,2,19,9.5,1.081081,2025M11,43,"Figuera, La"
4305901001,6,31,5.1666665,2.3166022,2025M11,43,Figuerola del Camp
4306002001,2,8,4.0,0.34246576,2025M11,43,Flix
4306001002,0,0,0.0,0.0,2025M11,43,Flix
4306001001,3,14,4.6666665,0.27700832,2025M11,43,Flix
4306101001,5,29,5.8,5.6179776,2025M11,43,Forès
4306201001,0,0,0.0,0.0,2025M11,43,Freginals
4306301001,8,40,5.0,1.6293279,2025M11,43,"Galera, La"
4306402001,10,69,6.9,1.5673981,2025M11,43,Gandesa
4306401001,4,18,4.5,0.4716981,2025M11,43,Gandesa
4306501001,2,12,6.0,0.486618,2025M11,43,Garcia
4306601001,0,0,0.0,0.0,2025M11,43,"Garidells, Els"
4306701001,2,22,11.0,0.33955857,2025M11,43,Ginestar
4306801001,5,44,8.8,0.9174312,2025M11,43,Godall
4306901001,5,25,5.0,2.293578,2025M11,43,Gratallops
4307001001,0,0,0.0,0.0,2025M11,43,"Guiamets, Els"
4307101001,33,224,6.787879,3.3536584,2025M11,43,Horta de Sant Joan
4307201001,3,18,6.0,2.4390244,2025M11,43,"Lloar, El"
4307301001,0,0,0.0,0.0,2025M11,43,Llorac
4307401001,5,31,6.2,0.45004502,2025M11,43,Llorenç del Penedès
4307501001,29,117,4.034483,18.238995,2025M11,43,Margalef
4307601001,2,10,5.0,0.40650406,2025M11,43,Marçà
4307701001,0,0,0.0,0.0,2025M11,43,Mas de Barberans
4307801001,5,31,6.2,0.6648936,2025M11,43,Masdenverge
4307901001,3,22,7.3333335,0.6849315,2025M11,43,Masllorenç
4308001001,0,0,0.0,0.0,2025M11,43,"Masó, La"
4308101001,2,10,5.0,0.42553192,2025M11,43,Maspujols
4308201001,9,42,4.6666665,2.493075,2025M11,43,"Masroig, El"
4308301001,0,0,0.0,0.0,2025M11,43,"Milà, El"
4308401001,10,53,5.3,2.0408163,2025M11,43,Miravet
4308501001,0,0,0.0,0.0,2025M11,43,"Molar, El"
4308602003,3,17,5.6666665,0.49423394,2025M11,43,Montblanc
4308602002,7,44,6.285714,0.5150846,2025M11,43,Montblanc
4308602001,9,44,4.888889,0.88932806,2025M11,43,Montblanc
4308601001,22,118,5.3636365,2.247191,2025M11,43,Montblanc
4308801002,3,12,4.0,0.34843206,2025M11,43,Montbrió del Camp
4308801001,1,8,8.0,0.1183432,2025M11,43,Montbrió del Camp
4308901001,4,18,4.5,1.2383901,2025M11,43,Montferri
4309001001,16,115,7.1875,0.920069,2025M11,43,"Montmell, El"
4309101001,7,55,7.857143,3.5,2025M11,43,Mont-ral
4309201008,227,1373,6.048458,6.0597973,2025M11,43,Mont-roig del Camp
4309201007,184,972,5.2826085,5.7589984,2025M11,43,Mont-roig del Camp
4309201006,97,596,6.14433,5.2517595,2025M11,43,Mont-roig del Camp
4309201005,146,928,6.3561645,6.0032897,2025M11,43,Mont-roig del Camp
4309201004,148,882,5.9594593,6.0334287,2025M11,43,Mont-roig del Camp
4309201003,2,10,5.0,0.2857143,2025M11,43,Mont-roig del Camp
4309201002,65,436,6.707692,4.9354596,2025M11,43,Mont-roig del Camp
4309201001,7,44,6.285714,0.72090626,2025M11,43,Mont-roig del Camp
4309302001,12,65,5.4166665,1.2698413,2025M11,43,Móra d'Ebre
4309301002,4,21,5.25,0.29651594,2025M11,43,Móra d'Ebre
4309301001,4,16,4.0,0.46893317,2025M11,43,Móra d'Ebre
4309402001,4,20,5.0,0.60240966,2025M11,43,Móra la Nova
4309401001,1,7,7.0,0.11248594,2025M11,43,Móra la Nova
4309501002,0,0,0.0,0.0,2025M11,43,"Morell, El"
4309501001,3,14,4.6666665,0.28680688,2025M11,43,"Morell, El"
4309601001,12,73,6.0833335,7.4074073,2025M11,43,"Morera de Montsant, La"
4309701001,0,0,0.0,0.0,2025M11,43,"Nou de Gaià, La"
4309801001,1,8,8.0,0.2967359,2025M11,43,Nulles
4309901001,1,9,9.0,0.34843206,2025M11,43,"Palma d'Ebre, La"
4310001003,0,0,0.0,0.0,2025M11,43,"Pallaresos, Els"
4310001002,1,4,4.0,0.16233766,2025M11,43,"Pallaresos, Els"
4310001001,1,9,9.0,0.12870012,2025M11,43,"Pallaresos, Els"
4310101001,2,9,4.5,0.8,2025M11,43,Passanant i Belltall
4310201001,9,79,8.777778,2.6392963,2025M11,43,Paüls
4310301001,0,0,0.0,0.0,2025M11,43,Perafort
4310401002,65,416,6.4,3.4927459,2025M11,43,"Perelló, El"
4310401001,27,103,3.8148148,2.3663454,2025M11,43,"Perelló, El"
4310501001,3,22,7.3333335,1.8072289,2025M11,43,"Piles, Les"
4310601001,6,40,6.6666665,1.1173184,2025M11,43,"Pinell de Brai, El"
4310701001,0,0,0.0,0.0,2025M11,43,Pira
4310801001,0,0,0.0,0.0,2025M11,43,"Pla de Santa Maria, El"
4310901002,1,7,7.0,0.26455027,2025M11,43,"Pobla de Mafumet, La"
4310901001,0,0,0.0,0.0,2025M11,43,"Pobla de Mafumet, La"
4311001001,2,22,11.0,0.754717,2025M11,43,"Pobla de Massaluca, La"
4311101002,13,87,6.6923075,0.89102125,2025M11,43,"Pobla de Montornès, La"
4311101001,6,35,5.8333335,0.86206895,2025M11,43,"Pobla de Montornès, La"
4311201001,10,54,5.4,2.739726,2025M11,43,Poboleda
4311301001,0,0,0.0,0.0,2025M11,43,"Pont d'Armentera, El"
4311401001,7,35,5.0,2.1604939,2025M11,43,Porrera
4311501001,1,7,7.0,0.6060606,2025M11,43,Pradell de la Teixeta
4311601001,29,171,5.8965516,3.1659389,2025M11,43,Prades
4311701001,5,48,9.6,2.8901734,2025M11,43,Prat de Comte
4311801001,20,137,6.85,2.5773196,2025M11,43,Pratdip
4311901001,5,22,4.4,0.8333333,2025M11,43,Puigpelat
4312001001,6,59,9.833333,0.7822686,2025M11,43,Querol
4312101001,13,59,4.5384617,1.9287834,2025M11,43,Rasquera
4312201001,2,4,2.0,2.5316455,2025M11,43,Renau
4312309002,3,37,12.333333,0.8130081,2025M11,43,Reus
4312309001,4,32,8.0,0.661157,2025M11,43,Reus
4312308007,2,12,6.0,0.14716704,2025M11,43,Reus
4312308005,1,8,8.0,0.18115942,2025M11,43,Reus
4312308004,0,0,0.0,0.0,2025M11,43,Reus
4312308003,0,0,0.0,0.0,2025M11,43,Reus
4312308002,1,6,6.0,0.1992032,2025M11,43,Reus
4312308001,0,0,0.0,0.0,2025M11,43,Reus
4312307005,0,0,0.0,0.0,2025M11,43,Reus
4312307003,1,6,6.0,0.10111223,2025M11,43,Reus
4312307001,0,0,0.0,0.0,2025M11,43,Reus
4312306013,1,8,8.0,0.2183406,2025M11,43,Reus
4312306012,1,4,4.0,0.17921147,2025M11,43,Reus
4312306009,0,0,0.0,0.0,2025M11,43,Reus
4312306008,1,5,5.0,0.17064847,2025M11,43,Reus
4312306007,0,0,0.0,0.0,2025M11,43,Reus
4312306005,1,2,2.0,0.09416196,2025M11,43,Reus
4312306004,1,6,6.0,0.124223605,2025M11,43,Reus
4312306003,3,5,1.6666666,0.28089887,2025M11,43,Reus
4312306002,1,4,4.0,0.17513135,2025M11,43,Reus
4312306001,1,3,3.0,0.17730497,2025M11,43,Reus
4312305007,0,0,0.0,0.0,2025M11,43,Reus
4312305005,1,3,3.0,0.10373444,2025M11,43,Reus
4312305004,0,0,0.0,0.0,2025M11,43,Reus
4312305003,0,0,0.0,0.0,2025M11,43,Reus
4312305002,0,0,0.0,0.0,2025M11,43,Reus
4312305001,2,8,4.0,0.1912046,2025M11,43,Reus
4312304008,0,0,0.0,0.0,2025M11,43,Reus
4312304007,1,6,6.0,0.13661203,2025M11,43,Reus
4312304005,0,0,0.0,0.0,2025M11,43,Reus
4312304004,0,0,0.0,0.0,2025M11,43,Reus
4312304003,2,12,6.0,0.14981273,2025M11,43,Reus
4312304002,0,0,0.0,0.0,2025M11,43,Reus
4312303013,0,0,0.0,0.0,2025M11,43,Reus
4312303012,0,0,0.0,0.0,2025M11,43,Reus
4312303011,0,0,0.0,0.0,2025M11,43,Reus
4312303010,1,6,6.0,0.14164306,2025M11,43,Reus
4312303009,0,0,0.0,0.0,2025M11,43,Reus
4312303008,2,8,4.0,0.25510204,2025M11,43,Reus
4312306006,2,12,6.0,0.17699115,2025M11,43,Reus
4312306011,0,0,0.0,0.0,2025M11,43,Reus
4312307002,0,0,0.0,0.0,2025M11,43,Reus
4312303007,0,0,0.0,0.0,2025M11,43,Reus
4312303005,0,0,0.0,0.0,2025M11,43,Reus
4312303004,0,0,0.0,0.0,2025M11,43,Reus
4312303003,3,14,4.6666665,0.5033557,2025M11,43,Reus
4312308006,0,0,0.0,0.0,2025M11,43,Reus
4312303001,2,12,6.0,0.18450184,2025M11,43,Reus
4312302015,0,0,0.0,0.0,2025M11,43,Reus
4312302014,0,0,0.0,0.0,2025M11,43,Reus
4312302013,0,0,0.0,0.0,2025M11,43,Reus
4312310001,0,0,0.0,0.0,2025M11,43,Reus
4312302012,0,0,0.0,0.0,2025M11,43,Reus
4312302011,0,0,0.0,0.0,2025M11,43,Reus
4312302010,1,9,9.0,0.11235955,2025M11,43,Reus
4312302009,0,0,0.0,0.0,2025M11,43,Reus
4312302008,1,13,13.0,0.16778524,2025M11,43,Reus
4312302007,0,0,0.0,0.0,2025M11,43,Reus
4312302006,0,0,0.0,0.0,2025M11,43,Reus
4312302004,1,3,3.0,0.10288066,2025M11,43,Reus
4312302003,0,0,0.0,0.0,2025M11,43,Reus
4312302002,2,16,8.0,0.16934802,2025M11,43,Reus
4312302001,3,5,1.6666666,0.37878788,2025M11,43,Reus
4312301003,2,10,5.0,0.15760441,2025M11,43,Reus
4312301002,4,16,4.0,0.23880596,2025M11,43,Reus
4312301001,0,0,0.0,0.0,2025M11,43,Reus
4312401001,0,0,0.0,0.0,2025M11,43,"Riba, La"
4312501001,3,12,4.0,0.34129694,2025M11,43,Riba-roja d'Ebre
4312601001,20,143,7.15,2.301496,2025M11,43,"Riera de Gaià, La"
4312701001,20,216,10.8,2.610966,2025M11,43,Riudecanyes
4312801001,6,70,11.666667,0.84388185,2025M11,43,Riudecols
4312902003,0,0,0.0,0.0,2025M11,43,Riudoms
4312902002,1,28,28.0,0.105374075,2025M11,43,Riudoms
4312902001,18,192,10.666667,1.2008005,2025M11,43,Riudoms
4312901001,2,20,10.0,0.31007752,2025M11,43,Riudoms
4313001001,0,0,0.0,0.0,2025M11,43,Rocafort de Queralt
4313101003,10,80,8.0,0.7936508,2025M11,43,Roda de Berà
4313101002,125,808,6.464,2.220643,2025M11,43,Roda de Berà
4313101001,25,181,7.24,1.3347571,2025M11,43,Roda de Berà
4313201001,2,9,4.5,0.5194805,2025M11,43,Rodonyà
4313302002,5,18,3.6,0.28985506,2025M11,43,Roquetes
4313302001,2,16,8.0,0.1774623,2025M11,43,Roquetes
4313301002,1,5,5.0,0.12771392,2025M11,43,Roquetes
4313301001,1,6,6.0,0.15197569,2025M11,43,Roquetes
4313401001,1,11,11.0,0.53475934,2025M11,43,"Rourell, El"
4313501001,1,4,4.0,0.28328612,2025M11,43,Salomó
4313602005,56,307,5.482143,3.6482084,2025M11,43,"Ràpita, La"
4313602004,22,113,5.1363635,2.3354564,2025M11,43,"Ràpita, La"
4313602003,43,209,4.860465,2.8514588,2025M11,43,"Ràpita, La"
4313602002,20,96,4.8,2.793296,2025M11,43,"Ràpita, La"
4313602001,18,90,5.0,2.9605262,2025M11,43,"Ràpita, La"
4313601005,29,142,4.8965516,2.8292682,2025M11,43,"Ràpita, La"
4313601004,13,57,4.3846154,1.006192,2025M11,43,"Ràpita, La"
4313601003,13,66,5.076923,1.7980636,2025M11,43,"Ràpita, La"
4313601002,17,84,4.9411764,1.4808363,2025M11,43,"Ràpita, La"
4313601001,89,477,5.3595505,3.4536283,2025M11,43,"Ràpita, La"
4313701001,12,92,7.6666665,0.8097166,2025M11,43,Sant Jaume dels Domenys
4313802001,4,16,4.0,0.3710575,2025M11,43,Santa Bàrbara
4313801001,2,18,9.0,0.16313213,2025M11,43,Santa Bàrbara
4313902001,1,12,12.0,0.17331022,2025M11,43,Santa Coloma de Queralt
4313901001,1,4,4.0,0.09930486,2025M11,43,Santa Coloma de Queralt
4314001002,2,9,4.5,0.22026432,2025M11,43,Santa Oliva
4314001001,7,84,12.0,0.85261875,2025M11,43,Santa Oliva
4314101001,1,6,6.0,0.49019608,2025M11,43,Pontils
4314201001,1,6,6.0,0.1017294,2025M11,43,Sarral
4314301001,3,34,11.333333,3.4482758,2025M11,43,Savallà del Comtat
4314401001,5,33,6.6,0.50968397,2025M11,43,"Secuita, La"
4314502002,0,0,0.0,0.0,2025M11,43,"Selva del Camp, La"
4314502001,2,28,14.0,0.25,2025M11,43,"Selva del Camp, La"
4314501001,3,18,6.0,0.23006135,2025M11,43,"Selva del Camp, La"
4314601001,2,16,8.0,3.2258065,2025M11,43,Senan
4314701001,0,0,0.0,0.0,2025M11,43,Solivella
4314809010,0,0,0.0,0.0,2025M11,43,Tarragona
4314809009,0,0,0.0,0.0,2025M11,43,Tarragona
4314809004,0,0,0.0,0.0,2025M11,43,Tarragona
4314809003,0,0,0.0,0.0,2025M11,43,Tarragona
4314809002,1,6,6.0,0.19193858,2025M11,43,Tarragona
4314808014,0,0,0.0,0.0,2025M11,43,Tarragona
4314808013,0,0,0.0,0.0,2025M11,43,Tarragona
4314808012,0,0,0.0,0.0,2025M11,43,Tarragona
4314808011,0,0,0.0,0.0,2025M11,43,Tarragona
4314808010,0,0,0.0,0.0,2025M11,43,Tarragona
4314808009,0,0,0.0,0.0,2025M11,43,Tarragona
4314808008,0,0,0.0,0.0,2025M11,43,Tarragona
4314808006,0,0,0.0,0.0,2025M11,43,Tarragona
4314808005,0,0,0.0,0.0,2025M11,43,Tarragona
4314808004,0,0,0.0,0.0,2025M11,43,Tarragona
4314808002,0,0,0.0,0.0,2025M11,43,Tarragona
4314808001,0,0,0.0,0.0,2025M11,43,Tarragona
4314807023,5,38,7.6,0.6793478,2025M11,43,Tarragona
4314807021,1,9,9.0,0.12642226,2025M11,43,Tarragona
4314807020,2,10,5.0,0.24096386,2025M11,43,Tarragona
4314807019,1,6,6.0,0.09017133,2025M11,43,Tarragona
4314807018,0,0,0.0,0.0,2025M11,43,Tarragona
4314807017,2,12,6.0,0.2415459,2025M11,43,Tarragona
4314807016,109,710,6.5137615,5.5217834,2025M11,43,Tarragona
4314807015,0,0,0.0,0.0,2025M11,43,Tarragona
4314807013,13,99,7.6153846,0.9601182,2025M11,43,Tarragona
4314807012,0,0,0.0,0.0,2025M11,43,Tarragona
4314807011,0,0,0.0,0.0,2025M11,43,Tarragona
4314807008,0,0,0.0,0.0,2025M11,43,Tarragona
4314807007,22,130,5.909091,1.9366198,2025M11,43,Tarragona
4314807006,0,0,0.0,0.0,2025M11,43,Tarragona
4314807005,0,0,0.0,0.0,2025M11,43,Tarragona
4314807004,0,0,0.0,0.0,2025M11,43,Tarragona
4314807003,2,9,4.5,0.18214937,2025M11,43,Tarragona
4314807002,2,9,4.5,0.124455504,2025M11,43,Tarragona
4314807001,3,18,6.0,0.3131524,2025M11,43,Tarragona
4314806016,3,20,6.6666665,0.25466892,2025M11,43,Tarragona
4314806015,1,6,6.0,0.14619882,2025M11,43,Tarragona
4314806013,2,12,6.0,0.4415011,2025M11,43,Tarragona
4314807010,3,12,4.0,0.40160644,2025M11,43,Tarragona
4314807014,1,6,6.0,0.21321961,2025M11,43,Tarragona
4314806012,2,12,6.0,0.20554985,2025M11,43,Tarragona
4314806011,5,32,6.4,0.63131315,2025M11,43,Tarragona
4314806010,5,30,6.0,0.5740528,2025M11,43,Tarragona
4314806009,2,12,6.0,0.17376195,2025M11,43,Tarragona
4314806008,7,42,6.0,0.64043915,2025M11,43,Tarragona
4314806006,1,2,2.0,0.22321428,2025M11,43,Tarragona
4314806005,0,0,0.0,0.0,2025M11,43,Tarragona
4314806004,29,122,4.206897,4.341317,2025M11,43,Tarragona
4314807022,0,0,0.0,0.0,2025M11,43,Tarragona
4314808003,0,0,0.0,0.0,2025M11,43,Tarragona
4314806003,8,39,4.875,0.61823803,2025M11,43,Tarragona
4314806002,8,48,6.0,0.56179774,2025M11,43,Tarragona
4314806001,9,55,6.111111,1.1349306,2025M11,43,Tarragona
4314805008,5,24,4.8,0.5813953,2025M11,43,Tarragona
4314808007,0,0,0.0,0.0,2025M11,43,Tarragona
4314805007,24,141,5.875,3.8897893,2025M11,43,Tarragona
4314805006,8,35,4.375,1.263823,2025M11,43,Tarragona
4314805005,22,97,4.409091,2.1133525,2025M11,43,Tarragona
4314805004,6,30,5.0,0.8415147,2025M11,43,Tarragona
4314805003,25,128,5.12,2.0868113,2025M11,43,Tarragona
4314805002,13,73,5.6153846,1.5116279,2025M11,43,Tarragona
4314805001,22,168,7.6363635,2.5374856,2025M11,43,Tarragona
4314804016,2,12,6.0,0.2528445,2025M11,43,Tarragona
4314809001,0,0,0.0,0.0,2025M11,43,Tarragona
4314804015,8,48,6.0,1.5473888,2025M11,43,Tarragona
4314804014,1,6,6.0,0.12254902,2025M11,43,Tarragona
4314804012,2,12,6.0,0.39138943,2025M11,43,Tarragona
4314804010,5,29,5.8,0.73855245,2025M11,43,Tarragona
4314809008,0,0,0.0,0.0,2025M11,43,Tarragona
4314804009,2,12,6.0,0.2610966,2025M11,43,Tarragona
