42.08094,1.03111	2509801001	2.2801304
41.13047,0.96175	4312701001	2.610966
41.02738,0.9189	4309201008	6.0597973
41.70168,2.65917	0828402002	0.9773434
41.37234,2.16718	0801903017	5.3317537
41.07231,1.07089	4303802003	3.605313
41.2225,1.73068	0830701006	0.64102566
42.11256,3.13246	1706201002	6.0994363
41.02404,0.93825	4309201008	6.0597973
42.70002,0.80098	2524301003	3.767758
41.71708,2.93387	1720201001	13.136499
41.94382,3.20884	1701301001	14.621272
41.51353,2.41132	0802901001	1.081081
41.84757,3.10035	1703401003	3.2496307
41.54578,2.30558	0890201003	1.0050251
41.37782,2.1524	0801902149	1.7758046
41.37708,2.18943	0801901032	2.468265
41.48914,2.30987	0828101003	1.1904762
41.98835,2.82606	1707904002	9.6446705
41.30489,0.42701	2502001001	0.8902077
41.03062,0.89542	4311801001	2.5773196
42.25112,3.19043	1715202003	14.349944
41.21011,1.55608	4316302005	1.0455104
41.75478,2.8338	1721301004	7.626147
41.71771,2.93107	1720201001	13.136499
41.05095,0.99874	4309201002	4.9354596
41.07727,1.04818	4303801005	0.0
41.12955,1.3553	4314807016	5.5217834
41.98292,2.81882	1707903003	0.87822014
41.49987,1.07489	2515401001	0.5405405
41.19437,1.61122	4303703002	1.7948718
41.80739,3.0652	1704801002	5.21327
42.25421,2.88843	1722801001	3.3980582
41.21117,1.71319	0830702001	0.83160084
41.07947,1.09582	4303802009	1.2696042
41.21052,0.97388	4300901001	1.0466989
42.73118,0.7789	2524301002	5.2673903
41.89761,3.14077	1711001001	4.4609666
41.61845,2.6722	0816301013	0.21074815
41.50821,2.28025	0800301004	1.633987
41.81849,3.06801	1704801004	7.2619877
41.82666,3.07036	1704801004	7.2619877
41.20325,1.56416	4303701001	0.8
41.13722,1.38343	4301201002	2.537151
40.72521,0.83768	4390101004	19.797688
42.12405,3.13217	1706201003	10.446343
41.40856,2.15779	0801906032	0.90909094
41.89343,3.1901	1711702003	8.406874
41.07222,1.10101	4303802006	4.783163
42.11267,3.14073	1706201005	7.467773
42.04256,3.19575	1719901003	11.177807
42.45099,1.1034	2520901001	3.322713
42.00938,3.19372	1719901007	11.568627
41.64166,2.71175	0826101002	5.8159723
42.26015,3.07121	1704701001	7.873303
41.37993,2.126	0801904039	0.4830918
42.62741,1.12013	2508601001	6.51341
41.78631,3.02488	1716002002	1.1484823
41.54366,2.29399	0890201003	1.0050251
41.86012,3.07828	1703401001	1.628854
42.26072,2.95953	1706604003	0.17006803
41.07204,1.14644	4390501006	9.332799
41.7211,2.92889	1720201002	7.6398854
42.37631,1.89141	1700601001	3.9496782
42.1078,3.14676	1706201005	7.467773
41.06619,1.07964	4303802003	3.605313
41.39135,2.15456	0801902087	1.2971698
41.47846,2.07494	0820501004	0.5174644
41.6998,2.86672	1709502003	11.281337
41.2662,0.90615	4304901001	5.7831326
